family,variant,pattern_family,direction_id,rho,s,s_max,best_error,I_001,optimizer_success,control_effort
symmetric_tree,2,regional,7,0.475,0.17053283424425836,0.3590164931458071,0.027197727627323382,0,True,0.9288573656683361
symmetric_tree,2,regional,7,0.5,0.17950824657290354,0.3590164931458071,0.029644647311873995,0,True,0.9658434371643648
symmetric_tree,2,regional,7,0.525,0.18848365890154872,0.3590164931458071,0.03212792089693401,0,False,1.0050727441224205
symmetric_tree,2,regional,7,0.55,0.1974590712301939,0.3590164931458071,0.03463973078464702,0,True,1.04643350224369
symmetric_tree,2,regional,7,0.575,0.20643448355883906,0.3590164931458071,0.037175655836717746,0,True,1.0840532424778844
symmetric_tree,2,regional,7,0.6,0.21540989588748424,0.3590164931458071,0.03976494729254287,0,True,1.103495085143092
symmetric_tree,2,regional,7,0.625,0.22438530821612943,0.3590164931458071,0.04241195028107158,0,True,1.1244008058707808
symmetric_tree,2,regional,7,0.65,0.2333607205447746,0.3590164931458071,0.04510650581996143,0,True,1.1467132411860264
symmetric_tree,2,regional,7,0.675,0.2423361328734198,0.3590164931458071,0.04784057958579819,0,True,1.1703812982549344
symmetric_tree,2,regional,7,0.7,0.25131154520206495,0.3590164931458071,0.050607767092618466,0,True,1.1953602312583915
symmetric_tree,2,regional,7,0.725,0.26028695753071013,0.3590164931458071,0.053408243714913275,0,True,1.2008710116630228
symmetric_tree,2,regional,7,0.75,0.2692623698593553,0.3590164931458071,0.056247935830180826,0,True,1.200900778770636
symmetric_tree,2,regional,7,0.775,0.2782377821880005,0.3590164931458071,0.05912154550670228,0,True,1.2009319398609
symmetric_tree,2,regional,7,0.8,0.2872131945166457,0.3590164931458071,0.06202435868710258,0,True,1.2009644956208692
symmetric_tree,2,regional,7,0.825,0.2961886068452908,0.3590164931458071,0.0649524600572758,0,True,1.2009984471441535
symmetric_tree,2,regional,7,0.85,0.305164019173936,0.3590164931458071,0.06790257825692646,0,True,1.201033795414038
symmetric_tree,2,regional,7,0.875,0.31413943150258117,0.3590164931458071,0.07087196392004667,0,True,1.201070541414078
symmetric_tree,2,regional,7,0.9,0.3231148438312264,0.3590164931458071,0.07385829320618732,0,True,1.2011086861289009
symmetric_tree,2,regional,7,0.925,0.3320902561598716,0.3590164931458071,0.07685959114045712,0,True,1.2011482305427525
symmetric_tree,2,regional,7,0.95,0.3410656684885167,0.3590164931458071,0.07987417038521084,0,True,1.2011891756414086
symmetric_tree,2,regional,7,0.975,0.3500410808171619,0.3590164931458071,0.08290058207680762,0,True,1.2012315224104024
symmetric_tree,2,multifocal,8,0.0,0.0,0.438169303803156,0.0024732647777321566,1,True,0.11940940795597768
symmetric_tree,2,multifocal,8,0.025,0.0109542325950789,0.438169303803156,0.0017384363931131916,1,True,0.22257295623551845
symmetric_tree,2,multifocal,8,0.05,0.0219084651901578,0.438169303803156,0.001015219209038991,1,True,0.33035514289719536
symmetric_tree,2,multifocal,8,0.075,0.0328626977852367,0.438169303803156,0.00037757848094738077,1,True,0.44144421825348734
symmetric_tree,2,multifocal,8,0.1,0.0438169303803156,0.438169303803156,0.0005982035552541637,1,True,0.5561756410282411
symmetric_tree,2,multifocal,8,0.125,0.0547711629753945,0.438169303803156,0.0012948034581102773,1,True,0.6753276163642185
symmetric_tree,2,multifocal,8,0.15,0.0657253955704734,0.438169303803156,0.0020282827133713973,1,True,0.7952464391980296
symmetric_tree,2,multifocal,8,0.175,0.0766796281655523,0.438169303803156,0.003716548383072456,1,True,0.8366783380843241
symmetric_tree,2,multifocal,8,0.2,0.0876338607606312,0.438169303803156,0.005982459682227488,1,True,0.8854934585847193
symmetric_tree,2,multifocal,8,0.225,0.0985880933557101,0.438169303803156,0.008369301444125314,1,True,0.9411944925118596
symmetric_tree,2,multifocal,8,0.25,0.109542325950789,0.438169303803156,0.010797170014554755,0,True,1.0033695597267114
symmetric_tree,2,multifocal,8,0.275,0.12049655854586791,0.438169303803156,0.013243520862337346,0,True,1.0717184623568021
symmetric_tree,2,multifocal,8,0.3,0.1314507911409468,0.438169303803156,0.015784816050698248,0,True,1.1134187427386197
symmetric_tree,2,multifocal,8,0.325,0.1424050237360257,0.438169303803156,0.018571832496311325,0,True,1.147226096329353
symmetric_tree,2,multifocal,8,0.35,0.1533592563311046,0.438169303803156,0.021517840109576726,0,False,1.1848551897917912
symmetric_tree,2,multifocal,8,0.375,0.1643134889261835,0.438169303803156,0.02456570495396319,0,True,1.226180119406304
symmetric_tree,2,multifocal,8,0.4,0.1752677215212624,0.438169303803156,0.02768603591259131,0,True,1.260359537163365
symmetric_tree,2,multifocal,8,0.425,0.1862219541163413,0.438169303803156,0.030905491677104584,0,True,1.2756081908635644
symmetric_tree,2,multifocal,8,0.45,0.1971761867114202,0.438169303803156,0.03420947801706273,0,True,1.2925253736992532
symmetric_tree,2,multifocal,8,0.475,0.2081304193064991,0.438169303803156,0.03757570352957144,0,False,1.3111003102428254
symmetric_tree,2,multifocal,8,0.5,0.219084651901578,0.438169303803156,0.04098883682700242,0,True,1.3313261833245496
symmetric_tree,2,multifocal,8,0.525,0.2300388844966569,0.438169303803156,0.04443807075318465,0,True,1.353200746420692
symmetric_tree,2,multifocal,8,0.55,0.24099311709173582,0.438169303803156,0.047915609765978084,0,True,1.3767269897609362
symmetric_tree,2,multifocal,8,0.575,0.2519473496868147,0.438169303803156,0.05142207721149847,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.6,0.2629015822818936,0.438169303803156,0.054975364364505196,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.625,0.2738558148769725,0.438169303803156,0.05856919115210385,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.65,0.2848100474720514,0.438169303803156,0.0621965306134516,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.675,0.2957642800671303,0.438169303803156,0.06585184501154952,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.7,0.3067185126622092,0.438169303803156,0.06953072245732116,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.725,0.3176727452572881,0.438169303803156,0.07322961178639202,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.75,0.328626977852367,0.438169303803156,0.07694562705099696,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.775,0.3395812104474459,0.438169303803156,0.08067640178573485,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.8,0.3505354430425248,0.438169303803156,0.08441997921613284,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.825,0.3614896756376037,0.438169303803156,0.08817472868995996,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.85,0.3724439082326826,0.438169303803156,0.09193928143715593,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.875,0.38339814082776147,0.438169303803156,0.09571248072090628,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.9,0.3943523734228404,0.438169303803156,0.09949334280873232,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.925,0.4053066060179193,0.438169303803156,0.10328102615533388,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.95,0.4162608386129982,0.438169303803156,0.10707480687387848,0,True,1.3862943611198906
symmetric_tree,2,multifocal,8,0.975,0.4272150712080771,0.438169303803156,0.11087405906430395,0,True,1.3862943611198906
symmetric_tree,2,localized,9,0.0,0.0,0.4785109997982583,0.0024732647777321527,1,True,0.11940940804809216
symmetric_tree,2,localized,9,0.025,0.011962774994956458,0.4785109997982583,0.003979122677552097,1,True,0.044550806532260255
symmetric_tree,2,localized,9,0.05,0.023925549989912916,0.4785109997982583,0.006494882512792314,1,True,0.08285101582246772
symmetric_tree,2,localized,9,0.075,0.03588832498486937,0.4785109997982583,0.009228612212931503,1,True,0.16435167686242427
symmetric_tree,2,localized,9,0.1,0.04785109997982583,0.4785109997982583,0.01203265435588045,0,True,0.24691773061891614
symmetric_tree,2,localized,9,0.125,0.059813874974782286,0.4785109997982583,0.01486727820649214,0,True,0.32803978384946897
symmetric_tree,2,localized,9,0.15,0.07177664996973875,0.4785109997982583,0.01771781179040207,0,True,0.4075256142624567
symmetric_tree,2,localized,9,0.175,0.08373942496469519,0.4785109997982583,0.020577644446357617,0,True,0.485516397629841
symmetric_tree,2,localized,9,0.2,0.09570219995965167,0.4785109997982583,0.02344337326902938,0,True,0.5622229290035254
symmetric_tree,2,localized,9,0.225,0.10766497495460811,0.4785109997982583,0.02631307189309331,0,True,0.6378673289900152
symmetric_tree,2,localized,9,0.25,0.11962774994956457,0.4785109997982583,0.029193752339996333,0,True,0.6944504553695534
symmetric_tree,2,localized,9,0.275,0.13159052494452103,0.4785109997982583,0.03226225166831884,0,True,0.6936954244642912
symmetric_tree,2,localized,9,0.3,0.1435532999394775,0.4785109997982583,0.03553948187708743,0,True,0.6953964068517137
symmetric_tree,2,localized,9,0.325,0.15551607493443395,0.4785109997982583,0.03897282186132654,0,True,0.6994910297323439
symmetric_tree,2,localized,9,0.35,0.16747884992939038,0.4785109997982583,0.04252447645695995,0,True,0.7058994725408986
symmetric_tree,2,localized,9,0.375,0.17944162492434684,0.4785109997982583,0.0461671477828485,0,True,0.714527320424809
symmetric_tree,2,localized,9,0.4,0.19140439991930333,0.4785109997982583,0.04988089968343786,0,True,0.7252688995511906
symmetric_tree,2,localized,9,0.425,0.20336717491425976,0.4785109997982583,0.053650973471279985,0,True,0.738010846208658
symmetric_tree,2,localized,9,0.45,0.21532994990921622,0.4785109997982583,0.057466285228503944,0,True,0.752635594450787
symmetric_tree,2,localized,9,0.475,0.22729272490417268,0.4785109997982583,0.061318391236826635,0,False,0.7690245972951292
symmetric_tree,2,localized,9,0.5,0.23925549989912914,0.4785109997982583,0.06520077033396374,0,True,0.7870609793238057
symmetric_tree,2,localized,9,0.525,0.2512182748940856,0.4785109997982583,0.06910832064790041,0,True,0.8066319790736834
symmetric_tree,2,localized,9,0.55,0.26318104988904206,0.4785109997982583,0.07303700223698079,0,True,0.8276304835964972
symmetric_tree,2,localized,9,0.575,0.27514382488399847,0.4785109997982583,0.07698358000974902,0,True,0.8499563243162297
symmetric_tree,2,localized,9,0.6,0.287106599878955,0.4785109997982583,0.08094543636815552,0,True,0.8735170075030477
symmetric_tree,2,localized,9,0.625,0.29906937487391144,0.4785109997982583,0.08492043292933557,0,True,0.8982282281453137
symmetric_tree,2,localized,9,0.65,0.3110321498688679,0.4785109997982583,0.08890680722723897,0,True,0.9240138592510533
symmetric_tree,2,localized,9,0.675,0.32299492486382436,0.4785109997982583,0.09290309465318182,0,True,0.9508060566608187
symmetric_tree,2,localized,9,0.7,0.33495769985878077,0.4785109997982583,0.09690806882450845,0,True,0.9785448680631952
symmetric_tree,2,localized,9,0.725,0.3469204748537372,0.4785109997982583,0.10092069556247749,0,True,1.00717801733978
symmetric_tree,2,localized,9,0.75,0.3588832498486937,0.4785109997982583,0.10494009703013356,0,True,1.0366603570349677
symmetric_tree,2,localized,9,0.775,0.3708460248436502,0.4785109997982583,0.10896725322156202,0,True,1.0485106055516986
symmetric_tree,2,localized,9,0.8,0.38280879983860666,0.4785109997982583,0.11300546021697497,0,True,1.0544393505855367
symmetric_tree,2,localized,9,0.825,0.39477157483356307,0.4785109997982583,0.11705375989797295,0,True,1.0606417942317952
symmetric_tree,2,localized,9,0.85,0.4067343498285195,0.4785109997982583,0.12111114018478224,0,True,1.0671178483863066
symmetric_tree,2,localized,9,0.875,0.418697124823476,0.4785109997982583,0.12517671808554237,0,True,1.0738674046077903
symmetric_tree,2,localized,9,0.9,0.43065989981843245,0.4785109997982583,0.1292497200294082,0,True,1.0808903385630035
symmetric_tree,2,localized,9,0.925,0.44262267481338896,0.4785109997982583,0.13332946564018458,0,True,1.0881865180359571
symmetric_tree,2,localized,9,0.95,0.45458544980834537,0.4785109997982583,0.13741535427788842,0,True,1.0957558317827159
symmetric_tree,2,localized,9,0.975,0.4665482248033018,0.4785109997982583,0.14150685381967093,0,True,1.1035981519460574
symmetric_tree,2,regional,10,0.0,0.0,0.3083325625825907,0.0024732647777321536,1,True,0.11940940803196874
symmetric_tree,2,regional,10,0.025,0.0077083140645647676,0.3083325625825907,0.0017864184523327133,1,True,0.17837260877114586
symmetric_tree,2,regional,10,0.05,0.015416628129129535,0.3083325625825907,0.001485973507196914,1,True,0.25565738326325144
symmetric_tree,2,regional,10,0.075,0.0231249421936943,0.3083325625825907,0.0017797521716630465,1,True,0.33961127586806517
symmetric_tree,2,regional,10,0.1,0.03083325625825907,0.3083325625825907,0.0024636339972040296,1,True,0.42720952751564706
symmetric_tree,2,regional,10,0.125,0.038541570322823834,0.3083325625825907,0.0033036406134765274,1,True,0.5176858233801905
symmetric_tree,2,regional,10,0.15,0.0462498843873886,0.3083325625825907,0.004207275161554761,1,True,0.611017755216992
symmetric_tree,2,regional,10,0.175,0.05395819845195336,0.3083325625825907,0.005141095351989851,1,True,0.7075141668897929
symmetric_tree,2,regional,10,0.2,0.06166651251651814,0.3083325625825907,0.006091234087002373,1,True,0.8076911702603603
symmetric_tree,2,regional,10,0.225,0.0693748265810829,0.3083325625825907,0.007232779154238088,1,True,0.8417489547818949
symmetric_tree,2,regional,10,0.25,0.07708314064564767,0.3083325625825907,0.008689728417020594,1,True,0.8729159590378568
symmetric_tree,2,regional,10,0.275,0.08479145471021245,0.3083325625825907,0.010330291661879801,0,True,0.9065316428430833
symmetric_tree,2,regional,10,0.3,0.0924997687747772,0.3083325625825907,0.012079889563558328,0,True,0.942340344546648
symmetric_tree,2,regional,10,0.325,0.10020808283934197,0.3083325625825907,0.013897402566895768,0,True,0.9801220659688699
symmetric_tree,2,regional,10,0.35,0.10791639690390673,0.3083325625825907,0.015759350384304878,0,True,1.0196909056939691
symmetric_tree,2,regional,10,0.375,0.1156247109684715,0.3083325625825907,0.017651677290120446,0,True,1.0608927056717585
symmetric_tree,2,regional,10,0.4,0.12333302503303628,0.3083325625825907,0.01956557072932324,0,True,1.103602263868201
symmetric_tree,2,regional,10,0.425,0.13104133909760105,0.3083325625825907,0.02150296780549785,0,True,1.1357513349245776
symmetric_tree,2,regional,10,0.45,0.1387496531621658,0.3083325625825907,0.02353080657762333,0,True,1.1489079652593794
symmetric_tree,2,regional,10,0.475,0.14645796722673057,0.3083325625825907,0.025645223341857946,0,True,1.1625599795537367
symmetric_tree,2,regional,10,0.5,0.15416628129129534,0.3083325625825907,0.02782648901002493,0,True,1.1767006274199328
symmetric_tree,2,regional,10,0.525,0.1618745953558601,0.3083325625825907,0.030060054712313995,0,True,1.1913238539104325
symmetric_tree,2,regional,10,0.55,0.1695829094204249,0.3083325625825907,0.03233521622095653,0,False,1.2049660094055172
symmetric_tree,2,regional,10,0.575,0.17729122348498963,0.3083325625825907,0.03465787751820687,0,True,1.2059863007915994
symmetric_tree,2,regional,10,0.6,0.1849995375495544,0.3083325625825907,0.03702810395730515,0,True,1.2071101654358147
symmetric_tree,2,regional,10,0.625,0.19270785161411919,0.3083325625825907,0.03943732031811892,0,True,1.2083368783603181
symmetric_tree,2,regional,10,0.65,0.20041616567868395,0.3083325625825907,0.04187879806859054,0,True,1.2096657208587651
symmetric_tree,2,regional,10,0.675,0.2081244797432487,0.3083325625825907,0.04434720920261611,0,True,1.211095978108433
symmetric_tree,2,regional,10,0.7,0.21583279380781345,0.3083325625825907,0.046838295688959086,0,True,1.212626941922648
symmetric_tree,2,regional,10,0.725,0.22354110787237824,0.3083325625825907,0.04934862373589641,0,True,1.2142579096752941
symmetric_tree,2,regional,10,0.75,0.231249421936943,0.3083325625825907,0.05187540003511051,0,True,1.2159881848339638
symmetric_tree,2,regional,10,0.775,0.23895773600150777,0.3083325625825907,0.054416333352894676,0,True,1.2178170770815164
symmetric_tree,2,regional,10,0.8,0.24666605006607256,0.3083325625825907,0.056969529442842705,0,True,1.219743902620924
symmetric_tree,2,regional,10,0.825,0.2543743641306373,0.3083325625825907,0.059533410593543466,0,True,1.221767984549363
symmetric_tree,2,regional,10,0.85,0.2620826781952021,0.3083325625825907,0.062106653520012614,0,True,1.223888652826296
symmetric_tree,2,regional,10,0.875,0.2697909922597668,0.3083325625825907,0.06468814101986008,0,False,1.2261052445806935
symmetric_tree,2,regional,10,0.9,0.2774993063243316,0.3083325625825907,0.06727692404049598,0,True,1.2284171047921393
symmetric_tree,2,regional,10,0.925,0.2852076203888964,0.3083325625825907,0.06987219168375197,0,True,1.2308235860006074
symmetric_tree,2,regional,10,0.95,0.29291593445346115,0.3083325625825907,0.07247324730979175,0,True,1.2333240488596766
symmetric_tree,2,regional,10,0.975,0.3006242485180259,0.3083325625825907,0.07507948936398304,0,True,1.2359178623594713
symmetric_tree,2,multifocal,11,0.0,0.0,0.15456458735724007,0.0024732647777321527,1,True,0.11940940807308022
symmetric_tree,2,multifocal,11,0.025,0.003864114683931002,0.15456458735724007,0.002391859193730327,1,True,0.12549840797322792
symmetric_tree,2,multifocal,11,0.05,0.007728229367862004,0.15456458735724007,0.0024473219927770066,1,True,0.14148421071879738
symmetric_tree,2,multifocal,11,0.075,0.011592344051793005,0.15456458735724007,0.0026310116422896285,1,True,0.16441891571174533
symmetric_tree,2,multifocal,11,0.1,0.015456458735724009,0.15456458735724007,0.002918818661587776,1,True,0.19177107332790505
symmetric_tree,2,multifocal,11,0.125,0.01932057341965501,0.15456458735724007,0.0032834776211264766,1,True,0.22188259442800964
symmetric_tree,2,multifocal,11,0.15,0.02318468810358601,0.15456458735724007,0.0037023493878184438,1,True,0.25376084700859797
symmetric_tree,2,multifocal,11,0.175,0.02704880278751701,0.15456458735724007,0.0041590863759192,1,True,0.28681913751988686
symmetric_tree,2,multifocal,11,0.2,0.030912917471448018,0.15456458735724007,0.00464252633455855,1,True,0.3207056121071758
symmetric_tree,2,multifocal,11,0.225,0.034777032155379015,0.15456458735724007,0.00514514769891191,1,True,0.35520512608022253
symmetric_tree,2,multifocal,11,0.25,0.03864114683931002,0.15456458735724007,0.005661844373700436,1,True,0.39018433182274076
symmetric_tree,2,multifocal,11,0.275,0.04250526152324102,0.15456458735724007,0.0061890921282708265,1,True,0.4255605181222484
symmetric_tree,2,multifocal,11,0.3,0.04636937620717202,0.15456458735724007,0.006724409552093061,1,True,0.46128345301176227
symmetric_tree,2,multifocal,11,0.325,0.05023349089110302,0.15456458735724007,0.007266013285714026,1,True,0.49732447282137326
symmetric_tree,2,multifocal,11,0.35,0.05409760557503402,0.15456458735724007,0.007812596054059177,1,True,0.533669750990573
symmetric_tree,2,multifocal,11,0.375,0.057961720258965024,0.15456458735724007,0.008363181687101222,1,True,0.5703160232800143
symmetric_tree,2,multifocal,11,0.4,0.061825834942896035,0.15456458735724007,0.008917028740049302,1,True,0.6072678250830853
symmetric_tree,2,multifocal,11,0.425,0.06568994962682703,0.15456458735724007,0.009473565219182327,1,True,0.6445356780880873
symmetric_tree,2,multifocal,11,0.45,0.06955406431075803,0.15456458735724007,0.01003234355298765,0,True,0.6821348909031759
symmetric_tree,2,multifocal,11,0.475,0.07341817899468903,0.15456458735724007,0.010608136843003305,0,True,0.702888405694098
symmetric_tree,2,multifocal,11,0.5,0.07728229367862004,0.15456458735724007,0.011297797872848517,0,True,0.7038514171643513
symmetric_tree,2,multifocal,11,0.525,0.08114640836255105,0.15456458735724007,0.012099650092133351,0,True,0.7048661228524904
symmetric_tree,2,multifocal,11,0.55,0.08501052304648204,0.15456458735724007,0.012992938620991427,0,True,0.7059324257339877
symmetric_tree,2,multifocal,11,0.575,0.08887463773041304,0.15456458735724007,0.01396012183851217,0,True,0.7070502244484411
symmetric_tree,2,multifocal,11,0.6,0.09273875241434404,0.15456458735724007,0.014986900131909342,0,True,0.7082194132102769
symmetric_tree,2,multifocal,11,0.625,0.09660286709827505,0.15456458735724007,0.01606184844474664,0,True,0.7094398816528563
symmetric_tree,2,multifocal,11,0.65,0.10046698178220605,0.15456458735724007,0.017175925053418854,0,True,0.7107115163845487
symmetric_tree,2,multifocal,11,0.675,0.10433109646613706,0.15456458735724007,0.01832199370974073,0,True,0.7120341985558079
symmetric_tree,2,multifocal,11,0.7,0.10819521115006804,0.15456458735724007,0.019494412831356632,0,True,0.7134078075100356
symmetric_tree,2,multifocal,11,0.725,0.11205932583399905,0.15456458735724007,0.020688703097570215,0,True,0.714832217182088
symmetric_tree,2,multifocal,11,0.75,0.11592344051793005,0.15456458735724007,0.021901286860819984,0,True,0.7163072990911655
symmetric_tree,2,multifocal,11,0.775,0.11978755520186106,0.15456458735724007,0.023129287117006164,0,True,0.7178329214117857
symmetric_tree,2,multifocal,11,0.8,0.12365166988579207,0.15456458735724007,0.024370373509701372,0,True,0.7194089496294971
symmetric_tree,2,multifocal,11,0.825,0.12751578456972307,0.15456458735724007,0.02562264454626546,0,True,0.7210352456333602
symmetric_tree,2,multifocal,11,0.85,0.13137989925365406,0.15456458735724007,0.026884537343362363,0,True,0.7227116692096267
symmetric_tree,2,multifocal,11,0.875,0.13524401393758506,0.15456458735724007,0.02815475819234628,0,True,0.7244380773836577
symmetric_tree,2,multifocal,11,0.9,0.13910812862151606,0.15456458735724007,0.029432228859751688,0,True,0.7262143259260664
symmetric_tree,2,multifocal,11,0.925,0.14297224330544708,0.15456458735724007,0.030716044805875906,0,True,0.7280402667291294
symmetric_tree,2,multifocal,11,0.95,0.14683635798937805,0.15456458735724007,0.032005442466255925,0,True,0.7299157511891234
symmetric_tree,2,multifocal,11,0.975,0.15070047267330908,0.15456458735724007,0.033299773459973064,0,True,0.7318406283645822
symmetric_tree,2,localized,12,0.0,0.0,0.5575800362964946,0.0024732647777321558,1,True,0.11940940755162263
symmetric_tree,2,localized,12,0.025,0.013939500907412364,0.5575800362964946,0.0047267055463975785,1,True,0.04643512765589106
symmetric_tree,2,localized,12,0.05,0.02787900181482473,0.5575800362964946,0.008210913695469963,1,True,0.07756774041867513
symmetric_tree,2,localized,12,0.075,0.04181850272223709,0.5575800362964946,0.011889033343258058,0,True,0.15574562457121574
symmetric_tree,2,localized,12,0.1,0.05575800362964946,0.5575800362964946,0.01562471681952294,0,True,0.2358808068812884
symmetric_tree,2,localized,12,0.125,0.06969750453706182,0.5575800362964946,0.0193847127725432,0,True,0.31496952030811737
symmetric_tree,2,localized,12,0.15,0.08363700544447418,0.5575800362964946,0.02315718149059274,0,True,0.39270755475818553
symmetric_tree,2,localized,12,0.175,0.09757650635188654,0.5575800362964946,0.026936883109094818,0,True,0.4691812974866307
symmetric_tree,2,localized,12,0.2,0.11151600725929892,0.5575800362964946,0.030721148097171778,0,True,0.5445653639720357
symmetric_tree,2,localized,12,0.225,0.12545550816671128,0.5575800362964946,0.03450847520413236,0,True,0.6190551200373552
symmetric_tree,2,localized,12,0.25,0.13939500907412364,0.5575800362964946,0.038297955991809934,0,True,0.6928479807618017
symmetric_tree,2,localized,12,0.275,0.15333450998153603,0.5575800362964946,0.04216298383603741,0,True,0.7042010747005089
symmetric_tree,2,localized,12,0.3,0.16727401088894836,0.5575800362964946,0.0461875310288987,0,True,0.7105988788742273
symmetric_tree,2,localized,12,0.325,0.18121351179636075,0.5575800362964946,0.050334347766410596,0,True,0.720019884062168
symmetric_tree,2,localized,12,0.35,0.19515301270377308,0.5575800362964946,0.0545755699331798,0,True,0.7323406695189081
symmetric_tree,2,localized,12,0.375,0.20909251361118547,0.5575800362964946,0.0588908042730764,0,True,0.7474174234231508
symmetric_tree,2,localized,12,0.4,0.22303201451859783,0.5575800362964946,0.06326490771561388,0,True,0.7650928608261617
symmetric_tree,2,localized,12,0.425,0.23697151542601017,0.5575800362964946,0.067686468326671,0,True,0.7852028743193161
symmetric_tree,2,localized,12,0.45,0.25091101633342255,0.5575800362964946,0.0721467613046261,0,True,0.8075824733061407
symmetric_tree,2,localized,12,0.475,0.2648505172408349,0.5575800362964946,0.07663902442550338,0,True,0.832070581904996
symmetric_tree,2,localized,12,0.5,0.2787900181482473,0.5575800362964946,0.08115794901903366,0,True,0.8585138250740592
symmetric_tree,2,localized,12,0.525,0.29272951905565964,0.5575800362964946,0.08569931761102995,0,True,0.8867690613297688
symmetric_tree,2,localized,12,0.55,0.30666901996307205,0.5575800362964946,0.09025974249328023,0,True,0.9167051624481494
symmetric_tree,2,localized,12,0.575,0.32060852087048436,0.5575800362964946,0.09483647461207781,0,True,0.9482036798903575
symmetric_tree,2,localized,12,0.6,0.3345480217778967,0.5575800362964946,0.09942726207976492,0,True,0.9811593329751116
symmetric_tree,2,localized,12,0.625,0.3484875226853091,0.5575800362964946,0.10403024415258379,0,True,1.0154796449051413
symmetric_tree,2,localized,12,0.65,0.3624270235927215,0.5575800362964946,0.10864387087245689,0,True,1.051084615962505
symmetric_tree,2,localized,12,0.675,0.37636652450013386,0.5575800362964946,0.11326684150179578,0,True,1.0879059618933702
symmetric_tree,2,localized,12,0.7,0.39030602540754616,0.5575800362964946,0.11789805687699743,0,True,1.1258865233300563
symmetric_tree,2,localized,12,0.725,0.4042455263149585,0.5575800362964946,0.12253658218216906,0,True,1.16497944970605
symmetric_tree,2,localized,12,0.75,0.41818502722237094,0.5575800362964946,0.12718161760388244,0,True,1.2051475011508432
symmetric_tree,2,localized,12,0.775,0.4321245281297833,0.5575800362964946,0.13183355567994012,0,True,1.2355861866246929
symmetric_tree,2,localized,12,0.8,0.44606402903719566,0.5575800362964946,0.13650120854366937,0,True,1.2380330171897247
symmetric_tree,2,localized,12,0.825,0.46000352994460797,0.5575800362964946,0.14118611468017697,0,True,1.2405671241486866
symmetric_tree,2,localized,12,0.85,0.47394303085202033,0.5575800362964946,0.1458866119183703,0,True,1.2431889921146189
symmetric_tree,2,localized,12,0.875,0.48788253175943275,0.5575800362964946,0.15060124039825704,0,True,1.2458991100071053
symmetric_tree,2,localized,12,0.9,0.5018220326668451,0.5575800362964946,0.15532871336588527,0,True,1.2486979736985937
symmetric_tree,2,localized,12,0.925,0.5157615335742575,0.5575800362964946,0.16006789277130007,0,True,1.2515860869235433
symmetric_tree,2,localized,12,0.95,0.5297010344816698,0.5575800362964946,0.1648177687948809,0,True,1.2545639606737016
symmetric_tree,2,localized,12,0.975,0.5436405353890822,0.5575800362964946,0.1695774425999417,0,True,1.2576321024927912
symmetric_tree,2,regional,13,0.0,0.0,0.38336255371097744,0.0024732647777321536,1,True,0.11940940814219828
symmetric_tree,2,regional,13,0.025,0.009584063842774437,0.38336255371097744,0.0024054917066202853,1,True,0.14030313486279256
symmetric_tree,2,regional,13,0.05,0.019168127685548875,0.38336255371097744,0.0029785598900016474,1,True,0.20593326991109626
symmetric_tree,2,regional,13,0.075,0.028752191528323305,0.38336255371097744,0.003920883148462004,1,True,0.2854831262621658
symmetric_tree,2,regional,13,0.1,0.03833625537109775,0.38336255371097744,0.005029006590502658,1,True,0.36907158672274515
symmetric_tree,2,regional,13,0.125,0.04792031921387218,0.38336255371097744,0.0062148666026395185,1,True,0.4538274881423977
symmetric_tree,2,regional,13,0.15,0.05750438305664661,0.38336255371097744,0.007441391232004147,1,True,0.5387854152575837
symmetric_tree,2,regional,13,0.175,0.06708844689942105,0.38336255371097744,0.008691381767288292,1,True,0.6236066232927948
symmetric_tree,2,regional,13,0.2,0.0766725107421955,0.38336255371097744,0.009956003593792727,1,True,0.7081979037585125
symmetric_tree,2,regional,13,0.225,0.08625657458496992,0.38336255371097744,0.01123031500325503,0,True,0.7925757542370886
symmetric_tree,2,regional,13,0.25,0.09584063842774436,0.38336255371097744,0.012511355624508306,0,True,0.8768109827546818
symmetric_tree,2,regional,13,0.275,0.10542470227051881,0.38336255371097744,0.013797251212881332,0,True,0.9610038815864775
symmetric_tree,2,regional,13,0.3,0.11500876611329322,0.38336255371097744,0.015086760403666978,0,True,1.0452725134437428
symmetric_tree,2,regional,13,0.325,0.12459282995606767,0.38336255371097744,0.016526890870309768,0,True,1.0723980178418688
